"ID","year","place","sowing","varietyID","variety","block","plot","ind","LeafDryWeight_g","ShootDryWeight_g","ShootFreshWeight_g","LeafFreshWeight_g","GrowthStage","NumberOfNodes","NumberOfTillers","PlantHeight_cm","TillerLength_cm"
NA,2019,"Tottori","Jul",148,"GmWMC148","W2",58,3,NA,41.2,180.32,NA,2,7,15,49,34
NA,2019,"Tottori","Jul",148,"GmWMC148","W2",58,4,NA,NA,NA,NA,NA,NA,NA,44,NA
NA,2019,"Tottori","Jul",206,"C1290","W2",59,1,NA,NA,NA,NA,NA,NA,NA,38,NA
NA,2019,"Tottori","Jul",206,"C1290","W2",59,2,27.88,45.92,200.24,111.15,2,7,18,41,47
NA,2019,"Tottori","Jul",206,"C1290","W2",59,3,NA,38.25,178.15,NA,3,6,17,36,37
NA,2019,"Tottori","Jul",206,"C1290","W2",59,4,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",191,"GmWMC191","W2",60,1,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",191,"GmWMC191","W2",60,2,35.04,68.41,260.04,114.31,1,11,16,45,67
NA,2019,"Tottori","Jul",191,"GmWMC191","W2",60,3,NA,79.4,277.64,NA,1,12,19,55,56
NA,2019,"Tottori","Jul",191,"GmWMC191","W2",60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",35,"GmWMC035","W2",61,1,NA,NA,NA,NA,NA,NA,NA,32,NA
NA,2019,"Tottori","Jul",35,"GmWMC035","W2",61,2,16.52,41.72,142.43,49.01,6,6,14,32,17
NA,2019,"Tottori","Jul",35,"GmWMC035","W2",61,3,NA,50.78,179.96,NA,6,6,13,36,26
NA,2019,"Tottori","Jul",35,"GmWMC035","W2",61,4,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",174,"GmWMC174","W2",62,1,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",174,"GmWMC174","W2",62,2,28.91,58.75,264.93,119.01,2,9,14,53,46
NA,2019,"Tottori","Jul",174,"GmWMC174","W2",62,3,NA,65.69,274.45,NA,2,8,17,56,42
NA,2019,"Tottori","Jul",174,"GmWMC174","W2",62,4,NA,NA,NA,NA,NA,NA,NA,56,NA
NA,2019,"Tottori","Jul",72,"GmWMC072","W2",63,1,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",72,"GmWMC072","W2",63,2,40.31,77.96,254.65,133.63,4,8,19,50,49
NA,2019,"Tottori","Jul",72,"GmWMC072","W2",63,3,NA,62.18,204.84,NA,4,7,17,53,49
NA,2019,"Tottori","Jul",72,"GmWMC072","W2",63,4,NA,NA,NA,NA,NA,NA,NA,51,NA
NA,2019,"Tottori","Jul",110,"GmJMC110","W2",64,1,47.78,88,342.87,170.33,3,9,15,53,32
NA,2019,"Tottori","Jul",110,"GmJMC110","W2",64,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",110,"GmJMC110","W2",64,3,NA,90.35,323.28,NA,4,7,15,61,36
NA,2019,"Tottori","Jul",110,"GmJMC110","W2",64,4,NA,NA,NA,NA,NA,NA,NA,61,NA
NA,2019,"Tottori","Jul",30,"GmJMC030","W2",65,1,NA,NA,NA,NA,NA,NA,NA,21,NA
NA,2019,"Tottori","Jul",30,"GmJMC030","W2",65,2,10.7,34.5,121.31,32.5,6,8,8,20,14
NA,2019,"Tottori","Jul",30,"GmJMC030","W2",65,3,NA,21.86,77.7,NA,6,6,10,25,17
NA,2019,"Tottori","Jul",30,"GmJMC030","W2",65,4,NA,NA,NA,NA,NA,NA,NA,23,NA
NA,2019,"Tottori","Jul",155,"GmWMC155","W2",66,1,NA,NA,NA,NA,NA,NA,NA,38,NA
NA,2019,"Tottori","Jul",155,"GmWMC155","W2",66,2,27.07,52.62,238.99,108.42,2,10,18,45,38
NA,2019,"Tottori","Jul",155,"GmWMC155","W2",66,3,NA,59.04,262.83,NA,2,12,16,46,35
NA,2019,"Tottori","Jul",155,"GmWMC155","W2",66,4,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",86,"GmWMC086","W2",67,1,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",86,"GmWMC086","W2",67,2,9.55,44.53,148.87,29.31,6,2,15,23,28
NA,2019,"Tottori","Jul",86,"GmWMC086","W2",67,3,NA,41.29,145.45,NA,6,3,12,26,32
NA,2019,"Tottori","Jul",86,"GmWMC086","W2",67,4,NA,NA,NA,NA,NA,NA,NA,30,NA
NA,2019,"Tottori","Jul",164,"GmWMC164","W2",68,1,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",164,"GmWMC164","W2",68,2,23.74,46.35,187.71,91.29,3,8,19,51,47
NA,2019,"Tottori","Jul",164,"GmWMC164","W2",68,3,NA,61.6,219.75,NA,3,7,17,63,69
NA,2019,"Tottori","Jul",164,"GmWMC164","W2",68,4,NA,NA,NA,NA,NA,NA,NA,63,NA
NA,2019,"Tottori","Jul",146,"GmWMC146","W2",69,1,NA,NA,NA,NA,NA,NA,NA,11,NA
NA,2019,"Tottori","Jul",146,"GmWMC146","W2",69,2,35.63,68.82,278.83,131.96,3,11,18,48,37
NA,2019,"Tottori","Jul",146,"GmWMC146","W2",69,3,NA,46.46,178.09,NA,3,7,14,55,31
NA,2019,"Tottori","Jul",146,"GmWMC146","W2",69,4,NA,NA,NA,NA,NA,NA,NA,27,NA
NA,2019,"Tottori","Jul",38,"GmWMC038","W2",70,1,NA,NA,NA,NA,NA,NA,NA,22,NA
NA,2019,"Tottori","Jul",38,"GmWMC038","W2",70,2,8.68,27.45,99.42,26.61,6,5,12,22,29
NA,2019,"Tottori","Jul",38,"GmWMC038","W2",70,3,NA,45.01,158.96,NA,6,6,11,23,19
NA,2019,"Tottori","Jul",38,"GmWMC038","W2",70,4,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",138,"GmWMC138","W2",71,1,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",138,"GmWMC138","W2",71,2,24.06,44.98,172.72,81.96,4,12,20,37,34
NA,2019,"Tottori","Jul",138,"GmWMC138","W2",71,3,NA,44.49,204.41,NA,3,12,16,37,40
NA,2019,"Tottori","Jul",138,"GmWMC138","W2",71,4,NA,NA,NA,NA,NA,NA,NA,37,NA
NA,2019,"Tottori","Jul",186,"GmWMC186","W2",72,1,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",186,"GmWMC186","W2",72,2,19.38,33.98,124.87,65.49,2,8,16,53,44
NA,2019,"Tottori","Jul",186,"GmWMC186","W2",72,3,NA,44.14,163.98,NA,2,9,14,53,59
NA,2019,"Tottori","Jul",186,"GmWMC186","W2",72,4,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",183,"GmWMC183","W2",73,1,29.2,58.52,211.93,96.23,2,7,18,38,41
NA,2019,"Tottori","Jul",183,"GmWMC183","W2",73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",183,"GmWMC183","W2",73,3,NA,29.91,121.59,NA,2,4,14,47,42
NA,2019,"Tottori","Jul",183,"GmWMC183","W2",73,4,NA,NA,NA,NA,NA,NA,NA,54,NA
NA,2019,"Tottori","Jul",227,"Tachiutaka","W2",74,1,NA,NA,NA,NA,NA,NA,NA,24,NA
NA,2019,"Tottori","Jul",227,"Tachiutaka","W2",74,2,13.19,36.03,133.41,38.35,6,6,12,29,16
NA,2019,"Tottori","Jul",227,"Tachiutaka","W2",74,3,NA,31.01,120.6,NA,6,4,10,32,29
NA,2019,"Tottori","Jul",227,"Tachiutaka","W2",74,4,NA,NA,NA,NA,NA,NA,NA,26,NA
NA,2019,"Tottori","Jul",221,"C0394","W2",75,1,NA,NA,NA,NA,NA,NA,NA,22,NA
NA,2019,"Tottori","Jul",221,"C0394","W2",75,2,22.71,40.81,156.73,79.31,5,5,8,36,11
NA,2019,"Tottori","Jul",221,"C0394","W2",75,3,NA,58.22,210.4,NA,4,8,14,34,43
NA,2019,"Tottori","Jul",221,"C0394","W2",75,4,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",69,"GmJMC069","W2",76,1,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",69,"GmJMC069","W2",76,2,27.03,54.85,185.72,81.55,5,4,14,45,26
NA,2019,"Tottori","Jul",69,"GmJMC069","W2",76,3,NA,76.81,277.1,NA,6,8,10,49,27
NA,2019,"Tottori","Jul",69,"GmJMC069","W2",76,4,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",189,"GmWMC189","W2",77,1,NA,NA,NA,NA,NA,NA,NA,41,NA
NA,2019,"Tottori","Jul",189,"GmWMC189","W2",77,2,16.94,31.13,125.29,65,1,7,15,47,41
NA,2019,"Tottori","Jul",189,"GmWMC189","W2",77,3,NA,30.91,117.47,NA,1,4,16,50,40
NA,2019,"Tottori","Jul",189,"GmWMC189","W2",77,4,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",149,"GmJMC149","W2",78,1,NA,NA,NA,NA,NA,NA,NA,53,NA
NA,2019,"Tottori","Jul",149,"GmJMC149","W2",78,2,30.73,58.03,226,111.4,3,6,15,56,38
NA,2019,"Tottori","Jul",149,"GmJMC149","W2",78,3,NA,69.61,289.18,NA,3,6,16,50,36
NA,2019,"Tottori","Jul",149,"GmJMC149","W2",78,4,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",131,"GmJMC131","W2",79,1,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",131,"GmJMC131","W2",79,2,17.64,34.49,135.03,64.31,4,4,13,61,32
NA,2019,"Tottori","Jul",131,"GmJMC131","W2",79,3,NA,50.49,190.42,NA,3,8,15,49,57
NA,2019,"Tottori","Jul",131,"GmJMC131","W2",79,4,NA,NA,NA,NA,NA,NA,NA,46,NA
NA,2019,"Tottori","Jul",23,"GmJMC023","W2",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",23,"GmJMC023","W2",80,2,19.76,48.05,167.8,48.91,6,7,14,27,26
NA,2019,"Tottori","Jul",23,"GmJMC023","W2",80,3,NA,41.33,148.47,NA,6,5,11,31,33
NA,2019,"Tottori","Jul",23,"GmJMC023","W2",80,4,NA,NA,NA,NA,NA,NA,NA,29,NA
NA,2019,"Tottori","Jul",18,"GmWMC018","W2",81,1,5.87,14.89,55.07,15.37,6,2,9,NA,8
NA,2019,"Tottori","Jul",18,"GmWMC018","W2",81,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",18,"GmWMC018","W2",81,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",18,"GmWMC018","W2",81,4,NA,49.58,170.87,NA,5,6,11,NA,7
NA,2019,"Tottori","Jul",33,"GmJMC033","W2",82,1,18.06,34.22,110.59,44.48,5,4,7,19,14
NA,2019,"Tottori","Jul",33,"GmJMC033","W2",82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",33,"GmJMC033","W2",82,3,NA,24.47,79.11,NA,6,5,10,20,14
NA,2019,"Tottori","Jul",33,"GmJMC033","W2",82,4,NA,NA,NA,NA,NA,NA,NA,22,NA
NA,2019,"Tottori","Jul",176,"GmWMC176","W2",83,1,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",176,"GmWMC176","W2",83,2,21.47,41.06,163.87,78.55,1,4,18,47,36
NA,2019,"Tottori","Jul",176,"GmWMC176","W2",83,3,NA,36.44,152.66,NA,1,10,19,48,37
NA,2019,"Tottori","Jul",176,"GmWMC176","W2",83,4,NA,NA,NA,NA,NA,NA,NA,46,NA
NA,2019,"Tottori","Jul",32,"GmJMC032","W2",84,1,NA,NA,NA,NA,NA,NA,NA,26,NA
NA,2019,"Tottori","Jul",32,"GmJMC032","W2",84,2,11.34,23.8,73.48,28.32,5,7,13,30,20
NA,2019,"Tottori","Jul",32,"GmJMC032","W2",84,3,NA,23.98,79.25,NA,5,5,12,32,21
NA,2019,"Tottori","Jul",32,"GmJMC032","W2",84,4,NA,NA,NA,NA,NA,NA,NA,27,NA
NA,2019,"Tottori","Jul",118,"GmWMC118","W2",85,1,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",118,"GmWMC118","W2",85,2,11.27,25.18,87.02,30.84,4,2,10,41,37
NA,2019,"Tottori","Jul",118,"GmWMC118","W2",85,3,NA,30.39,110.34,NA,5,2,13,41,37
NA,2019,"Tottori","Jul",118,"GmWMC118","W2",85,4,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",83,"GmWMC083","W2",86,1,NA,11.05,42.72,NA,6,1,7,21,16
NA,2019,"Tottori","Jul",83,"GmWMC083","W2",86,2,12.9,28.07,103.82,38.37,5,6,12,26,13
NA,2019,"Tottori","Jul",83,"GmWMC083","W2",86,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",83,"GmWMC083","W2",86,4,NA,NA,NA,NA,NA,NA,NA,8,NA
NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W2",87,1,NA,NA,NA,NA,NA,NA,NA,34,NA
NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W2",87,2,16.66,30.57,116.58,57.86,5,5,16,36,23
NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W2",87,3,NA,30.17,103.29,NA,4,2,11,34,23
NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W2",87,4,NA,NA,NA,NA,NA,NA,NA,33,NA
NA,2019,"Tottori","Jul",64,"GmJMC064","W2",88,1,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",64,"GmJMC064","W2",88,2,9.23,22.07,81.99,27.87,5,2,11,22,21
NA,2019,"Tottori","Jul",64,"GmJMC064","W2",88,3,NA,19.1,72.89,NA,5,6,8,22,13
NA,2019,"Tottori","Jul",64,"GmJMC064","W2",88,4,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",225,"UA-4805","W2",89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",225,"UA-4805","W2",89,2,8.33,18.48,62.95,20.99,5,9,10,25,24
NA,2019,"Tottori","Jul",225,"UA-4805","W2",89,3,NA,17.24,61.38,NA,5,8,12,33,17
NA,2019,"Tottori","Jul",225,"UA-4805","W2",89,4,NA,NA,NA,NA,NA,NA,NA,30,NA
NA,2019,"Tottori","Jul",109,"GmWMC109","W2",90,1,NA,NA,NA,NA,NA,NA,NA,37,NA
NA,2019,"Tottori","Jul",109,"GmWMC109","W2",90,2,15.73,27.32,86.86,41.13,4,2,17,41,44
NA,2019,"Tottori","Jul",109,"GmWMC109","W2",90,3,NA,23.17,74.87,NA,5,4,11,41,46
NA,2019,"Tottori","Jul",109,"GmWMC109","W2",90,4,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",49,"GmJMC049","W2",91,1,NA,NA,NA,NA,NA,NA,NA,24,NA
NA,2019,"Tottori","Jul",49,"GmJMC049","W2",91,2,14.17,33.85,121.6,45.2,6,5,11,28,22
NA,2019,"Tottori","Jul",49,"GmJMC049","W2",91,3,NA,36.79,138.17,NA,6,6,16,32,21
NA,2019,"Tottori","Jul",49,"GmJMC049","W2",91,4,NA,NA,NA,NA,NA,NA,NA,30,NA
NA,2019,"Tottori","Jul",114,"GmJMC114","W2",92,1,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",114,"GmJMC114","W2",92,2,22.92,45.55,168.2,79.74,4,7,15,50,30
NA,2019,"Tottori","Jul",114,"GmJMC114","W2",92,3,NA,63.2,216.01,NA,4,8,16,51,28
NA,2019,"Tottori","Jul",114,"GmJMC114","W2",92,4,NA,NA,NA,NA,NA,NA,NA,43,NA
NA,2019,"Tottori","Jul",85,"GmJMC085","W2",93,1,36.66,62.46,224.63,117.29,3,10,13,28,19
NA,2019,"Tottori","Jul",85,"GmJMC085","W2",93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",85,"GmJMC085","W2",93,3,NA,40.51,NA,NA,3,8,23,31,18
NA,2019,"Tottori","Jul",85,"GmJMC085","W2",93,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",147,"GmWMC147","W2",94,1,40.03,78.68,305.15,156.69,3,11,15,51,48
NA,2019,"Tottori","Jul",147,"GmWMC147","W2",94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",147,"GmWMC147","W2",94,3,NA,69.38,269.1,NA,3,9,20,53,39
NA,2019,"Tottori","Jul",147,"GmWMC147","W2",94,4,NA,NA,NA,NA,NA,NA,NA,55,NA
NA,2019,"Tottori","Jul",91,"GmJMC091","W2",95,1,NA,NA,NA,NA,NA,NA,NA,41,NA
NA,2019,"Tottori","Jul",91,"GmJMC091","W2",95,2,20.62,37.76,134.59,67.03,5,3,12,46,20
NA,2019,"Tottori","Jul",91,"GmJMC091","W2",95,3,NA,47.24,173.87,NA,5,8,14,49,23
NA,2019,"Tottori","Jul",91,"GmJMC091","W2",95,4,NA,NA,NA,NA,NA,NA,NA,41,NA
NA,2019,"Tottori","Jul",157,"GmWMC157","W2",96,1,NA,NA,NA,NA,NA,NA,NA,32,NA
NA,2019,"Tottori","Jul",157,"GmWMC157","W2",96,2,6.04,9.6,34.88,22.19,1,3,14,28,16
NA,2019,"Tottori","Jul",157,"GmWMC157","W2",96,3,NA,20.74,79.32,NA,1,8,14,36,32
NA,2019,"Tottori","Jul",157,"GmWMC157","W2",96,4,NA,NA,NA,NA,NA,NA,NA,32,NA
NA,2019,"Tottori","Jul",7,"GmJMC007","W2",97,1,NA,NA,NA,NA,NA,NA,NA,24,NA
NA,2019,"Tottori","Jul",7,"GmJMC007","W2",97,2,6.58,31.06,117.34,20.91,6,6,11,21,19
NA,2019,"Tottori","Jul",7,"GmJMC007","W2",97,3,NA,24.43,90.29,NA,6,6,12,20,27
NA,2019,"Tottori","Jul",7,"GmJMC007","W2",97,4,NA,NA,NA,NA,NA,NA,NA,19,NA
NA,2019,"Tottori","Jul",173,"GmWMC173","W2",98,1,NA,NA,NA,NA,NA,NA,NA,52,NA
NA,2019,"Tottori","Jul",173,"GmWMC173","W2",98,2,24.95,51.14,217.08,93.87,1,6,18,53,47
NA,2019,"Tottori","Jul",173,"GmWMC173","W2",98,3,NA,46.95,190.85,NA,2,9,19,55,51
NA,2019,"Tottori","Jul",173,"GmWMC173","W2",98,4,NA,NA,NA,NA,NA,NA,NA,58,NA
NA,2019,"Tottori","Jul",90,"GmJMC090","W2",99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",90,"GmJMC090","W2",99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",90,"GmJMC090","W2",99,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",90,"GmJMC090","W2",99,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",145,"GmJMC145","W2",100,1,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",145,"GmJMC145","W2",100,2,16.65,31.23,107.75,53.94,3,4,12,51,44
NA,2019,"Tottori","Jul",145,"GmJMC145","W2",100,3,NA,46.36,156.83,NA,3,10,14,65,48
NA,2019,"Tottori","Jul",145,"GmJMC145","W2",100,4,NA,NA,NA,NA,NA,NA,NA,61,NA
NA,2019,"Tottori","Jul",135,"GmWMC135","W2",101,1,NA,NA,NA,NA,NA,NA,NA,72,NA
NA,2019,"Tottori","Jul",135,"GmWMC135","W2",101,2,30.69,62.74,257.27,112.01,3,5,16,69,47
NA,2019,"Tottori","Jul",135,"GmWMC135","W2",101,3,NA,NA,151.39,NA,3,8,15,69,59
NA,2019,"Tottori","Jul",135,"GmWMC135","W2",101,4,NA,NA,NA,NA,NA,NA,NA,61,NA
NA,2019,"Tottori","Jul",93,"GmJMC093","W2",102,1,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",93,"GmJMC093","W2",102,2,15,26.37,105.31,55.55,3,6,16,46,24
NA,2019,"Tottori","Jul",93,"GmJMC093","W2",102,3,NA,45.5,178.19,NA,4,8,13,43,23
NA,2019,"Tottori","Jul",93,"GmJMC093","W2",102,4,NA,NA,NA,NA,NA,NA,NA,42,NA
NA,2019,"Tottori","Jul",94,"GmWMC094","W2",103,1,NA,NA,NA,NA,NA,NA,NA,46,NA
NA,2019,"Tottori","Jul",94,"GmWMC094","W2",103,2,10.8,17.45,61.57,34.22,4,3,12,47,25
NA,2019,"Tottori","Jul",94,"GmWMC094","W2",103,3,NA,31.46,109.04,NA,4,7,13,45,19
NA,2019,"Tottori","Jul",94,"GmWMC094","W2",103,4,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",190,"GmWMC190","W2",104,1,NA,NA,NA,NA,NA,NA,NA,52,NA
NA,2019,"Tottori","Jul",190,"GmWMC190","W2",104,2,20.91,38.98,154.96,78.53,1,8,14,58,46
NA,2019,"Tottori","Jul",190,"GmWMC190","W2",104,3,NA,48.82,206.4,NA,2,8,16,60,52
NA,2019,"Tottori","Jul",190,"GmWMC190","W2",104,4,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",46,"GmWMC046","W2",105,1,NA,NA,NA,NA,NA,NA,NA,28,NA
NA,2019,"Tottori","Jul",46,"GmWMC046","W2",105,2,5.23,26.81,93.76,18.1,6,5,11,30,29
NA,2019,"Tottori","Jul",46,"GmWMC046","W2",105,3,NA,29.42,101.78,NA,6,5,12,27,25
NA,2019,"Tottori","Jul",46,"GmWMC046","W2",105,4,NA,NA,NA,NA,NA,NA,NA,28,NA
NA,2019,"Tottori","Jul",158,"GmJMC158","W2",106,1,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",158,"GmJMC158","W2",106,2,24.27,47.71,235.12,111.91,3,9,18,48,44
NA,2019,"Tottori","Jul",158,"GmJMC158","W2",106,3,NA,49.08,215.14,NA,3,9,15,51,45
NA,2019,"Tottori","Jul",158,"GmJMC158","W2",106,4,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",167,"GmJMC167","W2",107,1,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",167,"GmJMC167","W2",107,2,18.18,34.7,147.23,68.89,3,8,14,56,44
NA,2019,"Tottori","Jul",167,"GmJMC167","W2",107,3,NA,56.53,234.42,NA,3,5,13,60,45
NA,2019,"Tottori","Jul",167,"GmJMC167","W2",107,4,NA,NA,NA,NA,NA,NA,NA,56,NA
NA,2019,"Tottori","Jul",111,"GmJMC111","W2",108,1,NA,NA,NA,NA,NA,NA,NA,33,NA
NA,2019,"Tottori","Jul",111,"GmJMC111","W2",108,2,39.69,68.04,256.87,141.3,4,8,13,53,38
NA,2019,"Tottori","Jul",111,"GmJMC111","W2",108,3,NA,68.03,246.61,NA,4,7,15,52,53
NA,2019,"Tottori","Jul",111,"GmJMC111","W2",108,4,NA,NA,NA,NA,NA,NA,NA,50,NA
NA,2019,"Tottori","Jul",162,"GmWMC162","W2",109,1,NA,NA,NA,NA,NA,NA,NA,62,NA
NA,2019,"Tottori","Jul",162,"GmWMC162","W2",109,2,27.33,55.06,230.26,103.73,3,9,18,68,58
NA,2019,"Tottori","Jul",162,"GmWMC162","W2",109,3,NA,46.52,189.45,NA,2,8,17,59,58
NA,2019,"Tottori","Jul",162,"GmWMC162","W2",109,4,NA,NA,NA,NA,NA,NA,NA,54,NA
NA,2019,"Tottori","Jul",28,"GmJMC028","W2",110,1,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",28,"GmJMC028","W2",110,2,22.13,41.09,153.67,75.72,4,7,4,49,42
NA,2019,"Tottori","Jul",28,"GmJMC028","W2",110,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",28,"GmJMC028","W2",110,4,NA,54.73,203.31,NA,4,7,14,46,30
NA,2019,"Tottori","Jul",51,"GmJMC051","W2",111,1,30.63,70.96,261.84,93.25,5,8,14,41,34
NA,2019,"Tottori","Jul",51,"GmJMC051","W2",111,2,NA,NA,NA,NA,NA,NA,NA,53,NA
NA,2019,"Tottori","Jul",51,"GmJMC051","W2",111,3,NA,56.64,212.77,NA,5,8,14,51,25
NA,2019,"Tottori","Jul",51,"GmJMC051","W2",111,4,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",34,"GmJMC034","W2",112,1,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",34,"GmJMC034","W2",112,2,27.85,62.86,219.89,83.94,5,7,13,39,10
NA,2019,"Tottori","Jul",34,"GmJMC034","W2",112,3,NA,45.39,166.54,NA,6,5,15,39,21
NA,2019,"Tottori","Jul",34,"GmJMC034","W2",112,4,NA,NA,NA,NA,NA,NA,NA,44,NA
NA,2019,"Tottori","Jul",106,"GmJMC106","W2",113,1,NA,NA,NA,NA,NA,NA,NA,51,NA
NA,2019,"Tottori","Jul",106,"GmJMC106","W2",113,2,24.14,40.53,170.19,92.36,2,8,15,51,47
NA,2019,"Tottori","Jul",106,"GmJMC106","W2",113,3,NA,45.41,193.82,NA,2,7,14,56,53
NA,2019,"Tottori","Jul",106,"GmJMC106","W2",113,4,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",165,"GmWMC165","W2",114,1,NA,NA,NA,NA,NA,NA,NA,50,NA
NA,2019,"Tottori","Jul",165,"GmWMC165","W2",114,2,21.35,45.73,162.59,72.15,3,9,16,51,66
NA,2019,"Tottori","Jul",165,"GmWMC165","W2",114,3,NA,29.5,101.82,NA,4,9,17,49,45
NA,2019,"Tottori","Jul",165,"GmWMC165","W2",114,4,NA,NA,NA,NA,NA,NA,NA,46,NA
NA,2019,"Tottori","Jul",95,"GmJMC095","W2",115,1,NA,NA,NA,NA,NA,NA,NA,57,NA
NA,2019,"Tottori","Jul",95,"GmJMC095","W2",115,2,41.34,81.08,314.17,146.04,3,5,17,64,50
NA,2019,"Tottori","Jul",95,"GmJMC095","W2",115,3,NA,99.52,356.92,NA,3,7,18,66,50
NA,2019,"Tottori","Jul",95,"GmJMC095","W2",115,4,NA,NA,NA,NA,NA,NA,NA,62,NA
NA,2019,"Tottori","Jul",41,"GmJMC041","W2",116,1,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",41,"GmJMC041","W2",116,2,9.27,37.16,144.34,30.63,6,6,10,33,25
NA,2019,"Tottori","Jul",41,"GmJMC041","W2",116,3,NA,33.06,124.51,NA,6,7,10,31,16
NA,2019,"Tottori","Jul",41,"GmJMC041","W2",116,4,NA,NA,NA,NA,NA,NA,NA,20,NA
NA,2019,"Tottori","Jul",16,"GmJMC016","W2",117,1,NA,NA,NA,NA,NA,NA,NA,34,NA
NA,2019,"Tottori","Jul",16,"GmJMC016","W2",117,2,12.68,38.07,138.78,38.22,6,6,11,33,25
